IconFontCppHeaders,https://github.com/juliettef/IconFontCppHeaders.git,master,774
i3lock,https://github.com/i3/i3lock.git,master,774
realsr-ncnn-vulkan,https://github.com/nihui/realsr-ncnn-vulkan.git,master,773
Shark,https://github.com/9176324/Shark.git,master,773
avcleaner,https://github.com/scrt/avcleaner.git,master,773
GammaThingy,https://github.com/thomasfinch/GammaThingy.git,master,772
par,https://github.com/prideout/par.git,master,772
cdecl-blocks,https://github.com/ridiculousfish/cdecl-blocks.git,master,771
Leanify,https://github.com/JayXon/Leanify.git,master,770
libgd,https://github.com/libgd/libgd.git,master,770
jgmenu,https://github.com/jgmenu/jgmenu.git,master,770
DigistumpArduino,https://github.com/digistump/DigistumpArduino.git,master,769
littlewolf,https://github.com/glouw/littlewolf.git,master,768
rblineprof,https://github.com/tmm1/rblineprof.git,master,768
word2vec_commented,https://github.com/chrisjmccormick/word2vec_commented.git,master,768
ipmitool,https://github.com/ipmitool/ipmitool.git,master,768
libuvc,https://github.com/libuvc/libuvc.git,master,768
light2d,https://github.com/miloyip/light2d.git,master,768
lacc,https://github.com/larmel/lacc.git,master,767
sse2neon,https://github.com/DLTcollab/sse2neon.git,master,767
muon,https://github.com/nickmqb/muon.git,master,767
bic,https://github.com/hexagonal-sun/bic.git,master,767
sassc,https://github.com/sass/sassc.git,master,766
micro-lisp,https://github.com/carld/micro-lisp.git,master,765
zogvm,https://github.com/zogvm/zogvm.git,master,764
mach_inject,https://github.com/rentzsch/mach_inject.git,master,764
stm32,https://github.com/LonelyWolf/stm32.git,master,764
sra-tools,https://github.com/ncbi/sra-tools.git,master,764
uip,https://github.com/adamdunkels/uip.git,master,763
stress-ng,https://github.com/ColinIanKing/stress-ng.git,master,762
imapfilter,https://github.com/lefcha/imapfilter.git,master,762
ksm,https://github.com/asamy/ksm.git,master,762
OpenCPN,https://github.com/OpenCPN/OpenCPN.git,master,762
libprocesshider,https://github.com/gianlucaborello/libprocesshider.git,master,761
SyscallTables,https://github.com/hfiref0x/SyscallTables.git,master,761
books,https://github.com/mobinsheng/books.git,master,761
RTL88x2BU-Linux-Driver,https://github.com/RinCat/RTL88x2BU-Linux-Driver.git,master,759
ext4fuse,https://github.com/gerard/ext4fuse.git,master,759
